"","folio","factor_b2","ah03b","ah03c","ah03d","ah03e","ah03f","ah03g","ah03h","cvo06_1","cvo07_1","cvo05_1","cvo04","cv08_1","cv16","cv07"
"1654",2098000,9253,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1655",2099000,9253,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1656",2100000,17352,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1657",2101000,17352,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1658",2103000,17352,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1659",2104000,17352,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1660",2105000,17352,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1661",2106000,17352,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"1662",2109000,14552,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1663",2110000,14552,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"1664",2112000,14552,"0","0","0","1","1","1","1","1","1","1","1","1","1","1"
"1665",2114000,14552,"1","0","0","0","1","0","0","1","1","1","0","0","1","2"
"1666",2116000,14552,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1667",2119000,9930,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"1668",2121000,9930,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1669",2123000,9930,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1670",2124000,9930,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1671",2127000,8548,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"1672",2128000,8548,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1673",2129000,8548,"0","0","0","1","1","1","0","0","1","1","1","1","1","1"
"1674",2130000,8548,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"1675",2131000,8548,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"1676",2133000,8548,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1677",2135000,8548,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1678",2136000,7456,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1679",2137000,7456,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1680",2138000,7456,"0","1","0","1","1","1","1","1","1","1","1","1","1","2"
"1681",2140000,7456,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1682",2141000,7456,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"1683",2142000,7456,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1684",2143000,7456,"0","0","0","1","1","1","0","1","1","1","1","0","1","2"
"1685",2144000,7456,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1686",2145000,7924,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1687",2146000,7924,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"1688",2147000,7924,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1689",2148000,7924,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1690",2149000,7924,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1691",2153000,7924,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"1692",2155000,15228,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"1693",2157000,15228,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"1694",2158000,15228,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1695",2160000,15228,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1696",2161000,15228,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1697",2162000,15228,"0","1","0","1","1","1","1","1","1","1","1","1","1","2"
"1698",2163000,15432,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1699",2164000,15432,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1700",2165000,15432,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"1701",2166000,15432,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1702",2167000,15432,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1703",2168000,15432,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1704",2170000,15432,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1705",2171000,15432,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1706",2172000,15432,"0","1","0","1","1","1","1","1","1","1","1","1","1","2"
"1707",2173000,15432,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"1708",2174000,15432,"1","1","1","0","0","0","0","1","1","1","1","1","0","2"
"1709",2175000,15432,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1710",2176000,15432,"0","0","0","1","1","1","1","1","1","1","1","1","1","1"
"1711",2178000,15432,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"1712",2179000,15432,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1713",2181000,8204,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"1714",2181100,8204,"0","0","0","0","0","0","0","1","1","1","1","1","1","3"
"1715",2181200,8204,"0","0","0","0","0","0","0","1","1","1","1","1","1","3"
"1716",2183000,8204,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"1717",2185000,8204,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"1718",2186000,8204,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"1719",2188000,8204,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1720",2189000,8204,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1721",2190000,797,"1","0","0","1","0","0","0","1","1","1","1","1","1","1"
"1722",2191000,797,"0","0","0","0","0","0","0","1","1","1","1","0","1","1"
"1723",2191100,797,"0","0","0","0","0","1","0","1","1","1","1","0","1","1"
"1724",2191200,797,"0","0","0","0","1","1","0","1","1","1","1","1","1","1"
"1725",2191300,797,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"1726",2193000,797,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1727",2196000,797,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1728",2197000,797,"0","1","0","1","1","1","0","1","1","1","1","0","1","1"
"1729",2199000,835,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1730",2200000,835,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1731",2202000,835,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1732",2205000,835,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"1733",2206000,835,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1734",2208000,1704,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1735",2209000,1704,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1736",2211000,1704,"0","1","0","1","1","1","0","0","0","0","1","0","1","1"
"1737",2213000,1704,"0","0","0","1","0","1","0","0","0","1","1","1","1","1"
"1738",2214000,1704,"0","1","0","1","1","1","0","0","0","1","1","0","1","1"
"1739",2215000,1704,"1","1","0","0","1","1","0","0","0","1","1","0","1","1"
"1740",2216000,1433,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1741",2217000,1433,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1742",2218000,1433,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1743",2222000,1433,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"1744",2223000,1433,"0","1","1","1","1","1","1","1","1","1","1","1","1","1"
"1745",2225000,1280,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1746",2227000,1280,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1747",2231000,1280,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1748",2232000,1280,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"1749",2234000,2014,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1750",2235000,2014,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1751",2235100,2014,"0","0","1","1","1","1","0","1","1","1","1","0","1","3"
"1752",2236000,2014,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"1753",2237000,2014,"0","1","1","1","1","1","0","1","1","1","1","0","1","2"
"1754",2238000,2014,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1755",2239000,2014,"0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"1756",2240000,2014,"0","1","0","1","1","1","0","0","1","1","1","0","0","1"
"1757",2243000,2014,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"1758",2245000,2014,"0","1","0","1","1","0","0","1","1","1","1","0","1","2"
"1759",2246000,2014,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"1760",2247000,2014,"0","0","1","1","1","1","1","1","0","1","1","0","1","2"
"1761",2248000,2014,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1762",2249000,2014,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"1763",2250000,2014,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1764",2251000,2014,"0","1","0","1","1","1","1","1","1","1","1","1","1","1"
"1765",2252000,2014,"0","0","0","1","1","1","0","1","0","0","1","0","0","1"
"1766",2253000,2014,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"1767",2254000,2014,"0","1","0","1","1","1","0","1","0","1","1","1","1","2"
"1768",2256000,2014,"0","0","0","1","1","1","0","1","0","1","1","0","1","2"
"1769",2257000,2014,"0","0","0","1","1","1","0","1","1","0","1","1","0","3"
"1770",2259000,2014,"0","1","1","1","1","1","1","1","0","1","1","1","1","2"
"1771",2260000,2014,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"1772",2261000,2014,"0","0","1","1","1","1","0","1","1","1","1","0","1","1"
"1773",2262000,2014,"0","0","0","1","1","1","0","1","0","1","1","0","1","1"
"1774",2263000,2014,"0","0","0","1","1","1","0","1","0","1","1","0","0","1"
"1775",2264000,2014,"0","0","0","1","1","1","0","1","0","1","1","1","0","1"
"1776",2265000,2014,"0","0","0","1","1","1","0","1","0","1","1","1","1","2"
"1777",2266000,2014,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1778",2267000,2014,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1779",2268000,2014,"0","0","0","1","1","1","0","1","0","1","1","0","1","1"
"1780",2269000,2014,"0","0","1","1","1","1","0","1","1","1","1","1","0","3"
"1781",2270000,2014,"0","0","0","1","1","0","0","1","0","1","1","0","1","2"
"1782",2271000,2014,"0","0","1","1","1","1","0","1","1","1","1","1","0","1"
"1783",2273000,2014,"0","0","0","1","1","1","0","1","1","1","1","1","0","1"
"1784",2275000,2014,"0","0","0","1","1","1","0","1","1","1","1","0","0","2"
"1785",2276000,2014,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"1786",2278000,2014,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1787",2279000,2014,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1788",2280000,2014,"0","0","1","1","1","0","0","1","0","1","1","0","0","1"
"1789",2282000,2014,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1790",2283000,2014,"0","1","0","1","1","0","0","1","0","1","1","0","0","1"
"1791",2284000,2014,"0","0","0","1","1","1","0","1","0","1","1","0","0","2"
"1792",2285000,2014,"0","0","0","1","1","1","0","1","1","1","1","0","0","2"
"1793",2286000,2014,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1794",2287000,2014,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1795",2288000,907,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"1796",2290000,907,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1797",2291000,907,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"1798",2292000,907,"0","0","1","1","1","1","0","1","0","1","1","1","1","2"
"1799",2294000,907,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1800",2295000,907,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"1801",2296000,907,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1802",2297000,907,"0","1","0","1","1","1","0","1","0","1","1","1","1","2"
"1803",2298000,907,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"1804",2299000,907,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"1805",2301000,907,"0","1","0","1","1","1","1","1","1","1","1","1","1","1"
"1806",2302000,907,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"1807",2303000,907,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1808",2305000,907,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"1809",2307000,613,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1810",2308000,613,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"1811",2309000,613,"0","0","0","0","0","1","0","1","1","1","1","1","1","1"
"1812",2310000,613,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1813",2311000,613,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"1814",2312000,613,"1","1","0","1","1","1","0","1","1","1","1","1","1","3"
"1815",2313000,613,"0","0","0","1","0","1","0","1","0","1","1","1","1","1"
"1816",2314000,613,"0","1","0","1","1","0","0","1","1","1","1","1","1","1"
"1817",2315000,1682,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"1818",2315100,1682,"0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"1819",2318000,1682,"0","1","0","1","1","0","0","1","1","1","1","1","1","3"
"1820",2319000,1682,"0","1","0","1","1","1","0","1","0","1","1","1","1","2"
"1821",2320000,1682,"1","1","1","1","1","1","1","1","1","1","1","1","1","3"
"1822",2321000,1682,"0","0","0","1","1","1","0","1","0","1","1","1","1","2"
"1823",2321100,1682,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"1824",2322000,1682,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"1825",2323000,1682,"0","0","0","0","0","0","0","1","1","1","1","0","1","1"
"1826",2325000,1494,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1827",2326000,1494,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1828",2328000,1494,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1829",2329000,1494,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1830",2330000,1494,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1831",2331000,1494,"0","0","0","1","0","0","0","1","1","1","1","1","1","2"
"1832",2332000,1494,"0","0","0","1","0","1","0","1","1","1","1","1","1","1"
"1833",2333000,1677,"0","1","0","1","1","1","1","1","1","1","1","1","1","1"
"1834",2335000,1677,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1835",2338000,1677,"0","1","0","1","1","1","0","1","0","1","1","1","1","2"
"1836",2339000,1677,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"1837",2340000,1677,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"1838",2342000,1532,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1839",2343000,1532,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1840",2344000,1532,"0","1","0","1","1","1","0","1","0","1","1","1","1","1"
"1841",2346000,1532,"0","1","0","1","1","1","0","1","1","1","1","1","0","2"
"1842",2347000,1532,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"1843",2348000,1532,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"1844",2349000,1532,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1845",2350000,1532,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"1846",2352000,10057,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"1847",2353000,10057,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"1848",2354000,10057,"0","1","1","1","1","1","0","1","0","1","1","1","1","1"
"1849",2355000,10057,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1850",2358000,10057,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1851",2359000,10057,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"1852",2360000,13475,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1853",2361000,13475,"0","1","0","1","1","1","0","1","1","1","1","0","1","1"
"1854",2362000,13475,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"1855",2364000,13475,"1","1","1","0","0","0","0","1","1","1","1","1","1","3"
"1856",2368000,13475,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"1857",2369000,11582,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"1858",2370000,11582,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1859",2371000,11582,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"1860",2372000,11582,"0","1","0","1","1","1","1","1","1","1","1","1","1","1"
"1861",2373000,11582,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"1862",2375000,11582,"0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"1863",2377000,11582,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1864",2378000,4683,"0","1","0","1","1","1","1","1","1","1","1","1","1","2"
"1865",2380000,4683,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1866",2381000,4683,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1867",2381100,4683,"1","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1868",2382000,4683,"0","0","0","0","0","0","0","1","1","1","1","1","1","1"
"1869",2383000,4683,"0","0","0","1","1","1","0","1","1","1","1","0","1","1"
"1870",2384000,4683,"1","1","1","1","1","1","0","1","1","1","1","1","1","2"
"1871",2385000,4683,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1872",2386000,4683,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"1873",2387000,9928,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1874",2388000,9928,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"1875",2389000,9928,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"1876",2392000,9928,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"1877",2394000,9928,"1","1","1","1","1","1","0","1","1","1","1","1","1","1"
"1878",2396000,9928,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1879",2397000,9928,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"1880",2399000,9928,"0","0","0","1","1","1","1","1","1","1","1","1","1","1"
"1881",2400000,9928,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"1882",2401000,9928,"0","1","1","1","1","1","0","1","1","1","1","0","1","2"
"1883",2402000,9928,"0","1","1","0","1","1","0","1","1","1","1","1","1","1"
"1884",2404000,9928,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"1885",2405000,13643,"0","0","1","1","1","1","1","1","1","1","1","1","1","1"
"1886",2406000,13643,"1","1","0","1","1","1","0","1","1","1","1","1","1","3"
"1887",2407000,13643,"0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"1888",2408000,13643,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1889",2410000,13643,"0","1","0","0","1","1","0","1","1","1","1","1","1","1"
"1890",2411000,13643,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1891",2412000,13643,"0","0","0","1","1","0","0","1","1","1","1","1","1","3"
"1892",2413000,13643,"1","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1893",2414000,11992,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"1894",2415000,11992,"0","0","0","1","1","1","0","0","1","1","1","1","1","2"
"1895",2417000,11992,"1","1","0","1","1","1","0","1","1","1","1","1","1","3"
"1896",2418000,11992,"0","1","0","0","1","1","0","1","1","1","1","1","1","2"
"1897",2419000,11992,"0","0","0","1","1","1","0","1","0","0","1","1","0","1"
"1898",2420000,11992,"1","1","0","1","1","1","1","1","1","1","1","1","1","3"
"1899",2421000,11992,"0","1","0","1","1","1","0","1","1","0","1","0","0","1"
"1900",2422000,11992,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1901",2423000,12651,"0","0","0","1","1","1","0","1","1","1","1","1","0","1"
"1902",2424000,12651,"0","0","0","1","1","1","1","1","1","1","1","1","1","3"
"1903",2425000,12651,"0","1","0","1","1","1","0","1","1","1","1","0","1","3"
"1904",2426000,12651,"0","1","0","1","1","1","0","0","0","1","1","1","0","1"
"1905",2427000,12651,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
