"","folio","ah03b","fac_2l","ah03c","ah03d","ah03d1","ah03e","ah03f","ah03g","ah03h","cvo06_1","cvo07_1","cvo05_1","cvo04","cv08_1","cv16","cv07"
"317","003590AP00",NA,10247,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","3"
"318","003600AP00","1",10247,"0","0","0","0","0","0","0","1","0","0","1","0","0","1"
"319","003610AP00","1",10247,"0","0","0","1","0","1","0","1","0","0","1","0","0","3"
"320","003620AP00","0",10247,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"321","003640AP00","0",10247,"0","0","0","0","1","0","0","1","0","0","1","0","0","2"
"322","003640BP03","0",10247,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"323","003650AP00","1",10247,"0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"324","003650CP05","1",10247,"0","0","0","1","0","0","0","0","0","1","1","0","0","1"
"325","003660AP00","1",10247,"0","0","0","0","0","1","0","0","0","0","1","0","0","3"
"326","003660CP03","1",10247,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"327","003670AP00","1",10247,"0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"328","003680AP00","1",10247,"0","0","0","1","0","0","0","0","0","0","0","0","0","3"
"329","003680BP06","1",10247,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"330","003700AP00","1",10247,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"331","003700BP04","0",10247,"0","0","0","0","1","0","1","1","1","1","1","1","0","1"
"332","003700BP05","0",10247,"0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"333","003710AP00","0",10247,"0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"334","003730BP01","1",10247,"0","0","0","1","0","0","0","0","0","0","1","0","0","2"
"335","003750AP00","1",10247,"0","0","0","0","0","1","0","0","0","0","1","0","0","1"
"336","003770AP00","1",10247,"0","0","0","1","0","0","0","0","0","0","1","0","0","3"
"337","003790AP00","1",10247,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"338","003800AP00","1",10247,"0","0","0","1","0","1","0","0","0","0","1","0","0","2"
"339","003810AP00","1",10247,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"340","003830AP00","1",10247,"0","0","0","0","0","1","0","0","0","0","1","0","0","1"
"341","003840AP00","1",10247,"0","0","0","1","1","1","0","0","0","0","1","0","0","1"
"342","003850AP00","0",10247,"0","0","0","1","0","1","0","0","0","0","1","1","1","2"
"343","003860AP00","1",10247,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"344","003860CP04","0",10247,"0","0","0","1","0","1","0","1","1","1","1","0","1",NA
"345","003880AP00","1",10247,"0","0","0","1","0","0","0","0","0","0","0","0","1","3"
"346","003880CP06","0",10247,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"347","003890AP00","1",10247,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"348","003900AP00","1",10247,"0","0","0","0","0","0","0","0","0","0","1","1","0","1"
"349","003910AP00","0",10247,"0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"350","003920AP00","1",10247,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"351","003930AP00","1",10247,"0","0","0","0","0","0","0","0","0","0","1","1","0","3"
"352","003930BP03","0",10247,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"353","003930CP06","1",10247,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"354","003940AP00","0",10247,"0","0","0","1","0","1","0","0","0","0","1","0","0","1"
"355","003940CP03","0",10247,"0","0","0","0","0","1","0","0","0","0","1","0","0","1"
"356","003950AP00","1",10247,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"357","003960AP00","1",10247,"0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"358","003960BP02","1",10247,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"359","003960CP04","0",10247,"0","0","0","1","1","1","1","1","1","1","1","1","1","1"
"360","003970AP00","0",10247,"0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"361","003970CP03","0",10247,"0","0","0","1","1","0","0","0","0","1","1","1","0","1"
"362","004010AP00","0",10247,"0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"363","004020AP00","0",10247,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"364","004040AP00","1",10247,"0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"365","004050AP00","1",10247,"0","0","0","0","0","0","0","0","0","1","1","0","0","1"
"366","004050CP03","0",10247,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"367","004051AP00","1",10247,"0","0","0","1","1","1","0","0","0","0","1","0","0","1"
"368","004060AP00","1",1466,"0","0","0","1","1","1","0","1","0","1","0","0","1","2"
"369","004060BP08","0",1466,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"370","004060BP09","0",1466,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"371","004070AP00","0",1466,"0","0","0","0","0","0","0","1","0","1","1","0","0","2"
"372","004070CP02","0",1466,"0","0","0","1","0","1","0","0","0","0","1","0","1","1"
"373","004070CP03","0",1466,"0","0","0","1","0","0","0","1","0","1","1","0","0","1"
"374","004090AP00","0",1466,"0","0","0","1","1","1","0","1","0","1","1","0","1","2"
"375","004110AP00","1",1466,"0","0","0","1","0","1","0","0","0","1","1","1","0","2"
"376","004120AP00","1",1466,"1","0","0","1","1","1","0","0","0","0","1","1","1","2"
"377","004140AP00","0",1466,"0","0","0","1","1","1","0","0","0","0","1","1","0","1"
"378","004150AP00","0",1466,"1","0","0","1","1","1","0","1","1","1","1","0","1","3"
"379","004150BP05","0",1466,"0","0","0","1","1","1","0","1","1","1","1","1","0","3"
"380","004160AP00","1",1466,"0","0","0","1","1","1","0","0","0","1","1","1","1","1"
"381","004170AP00","1",1466,"0","0","0","1","1","1","0","1","1","0","1","1","1","2"
"382","004180AP00","1",1466,"0","0","0","1","1","1","0","0","0","1","1","1","0","2"
"383","004190AP00","1",1466,"0","0","0","1","1","1","0","0","0","1","1","0","0","2"
"384","004200AP00","0",1466,"0","0","0","1","1","0","0","0","0","0","1","0","0","1"
"385","004201AP00","1",1466,"0","0","0","1","0","1","0","0","0","1","1","0","1","3"
"386","004210AP00","1",1466,"0","0","1","1","1","1","1","1","1","0","1","1","1","3"
"387","004220AP00","0",1466,"0","0","0","1","1","1","0","0","0","1","1","1","0","1"
"388","004240AP00","1",1466,"1","0","0","1","1","1","0","0","0","1","1","0","1","3"
"389","004240CP07","0",1466,"0","0","0","1","1","1","0","1","0","1","1","1","1","2"
"390","004260AP00","0",1466,"0","0","0","1","0","1","0","0","0","1","1","1","1","2"
"391","004280AP00","0",1466,"0","0","0","1","1","0","0","0","0","0","1","1","1","1"
"392","004280CP04","0",1466,"0","0","0","1","0","1","0","1","1","1","1","1","1","3"
"393","004290AP00","1",1466,"0","0","0","1","1","1","0","0","0","1","1","1","1","1"
"394","004300AP00","1",1466,"0","0","0","0","0","0","0","0","0","1","1","0","0","1"
"395","004300CP03","0",1466,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"396","004310AP00","0",1466,"0","1","0","1","1","1","0","1","1","1","1","0","1","3"
"397","004320AP00","0",1466,"0","0","0","1","0","1","0","0","0","1","1","1","1","3"
"398","004330AP00","1",1466,"0","0","0","1","1","0","0","0","0","0","1","1","1","1"
"399","004340AP00","1",1466,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"400","004350AP00","1",1466,"1","1","0","1","1","1","0","1","0","1","1","0","0","1"
"401","004360AP00","0",1466,"0","0","0","1","1","1","0","0","0","1","1","1","0","1"
"402","004390AP00","0",1466,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"403","004400AP00","1",1466,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"404","004410AP00","1",1466,"1","0","0","1","1","1","0","1","0","1","1","0","0","2"
"405","004430AP00","1",1466,"0","0","0","1","1","1","0","0","0","1","1","0","0","2"
"406","004440AP00","0",1466,"0","0","0","1","0","1","0","0","0","1","1","1","1","2"
"407","004450AP00","0",1466,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"408","004450CP03","1",1466,"0","0","0","1","1","1","0","1","0","1","1","1","1","2"
"409","004460AP00","1",1466,"0","0","0","1","1","1","0","0","0","0","1","1","1","2"
"410","004460CP03","1",1466,"0","0","0","0","0","0","0","1","0","0","1","0","1","1"
"411","004470AP00","1",1466,"1","0","0","1","1","1","0","1","1","1","0","0","1","2"
"412","004500AP00","1",1576,"0","1","0","1","1","1","0","0","1","1","1","1","0","2"
"413","004510AP00","0",1576,"0","0","1","1","1","1","0","1","1","1","1","1","0","3"
"414","004520AP00","0",1576,"0","0","0","1","1","0","0","1","1","1","1","1","0","1"
"415","004540AP00","1",1576,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"416","004550AP00","1",1576,"0","0","0","0","0","0","0","1","1","1","1","1","0","2"
"417","004560AP00","0",1576,"0","0","0","1","0","0","0","1","1","1","1","0","0","3"
"418","004580AP00","0",1576,"0","0","0","0","0","0","0","1","1","1","1","1","0","1"
"419","004590AP00","0",1576,"1","0","1","1","1","1","0","1","1","1","1","1","0","2"
"420","004600AP00","1",1576,"0","0","0","1","1","0","0","1","1","1","1","1","0","2"
"421","004610AP00","1",1576,"0","0","0","1","1","1","0","1","1","1","1","1","0","3"
"422","004630AP00","1",1576,"0","0","0","0","1","1","0","1","1","1","1","0","0","1"
"423","004630BP02","1",1576,"0","0","0","1","0","1","0","1","1","1","1","1","1","1"
"424","004630CP03","0",1576,"0","0","1","1","1","1","0","1","1","1","1","0","1","3"
"425","004640AP00","1",1576,"0","0","0","0","1","1","0","1","0","1","1","1","0","2"
"426","004640BP03","0",1576,"0","0","0","0","0","1","0","1","1","1","1","1","0","3"
"427","004650AP00","1",1576,"0","1","0","1","1","1","0","1","1","1","1","1","0","1"
"428","004650BP02","1",1576,"0","1","0","1","1","1","0","1","1","0","1","1","0","1"
"429","004670AP00","0",1576,"0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"430","004680AP00","1",1576,"0","0","0","0","1","1","0","1","1","1","1","1","1","2"
"431","004690AP00","1",1576,"1","0","0","1","1","1","0","1","1","1","1","1","0","2"
"432","004690CP02","1",1576,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"433","004710AP00","0",1576,"0","0","0","1","1","1","0","1","0","1","1","1","0","2"
"434","004720AP00","0",1576,"0","0","0","0","0","1","0","1","1","1","1","1","0","2"
"435","004740AP00","0",1576,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"436","004750AP00","1",1576,"0","0","0","1","1","1","0","1","1","1","1","1","0","2"
"437","004760AP00","0",1576,"0","0","1","1","1","0","0","1","1","1","1","0","0","2"
"438","004770AP00","1",1576,"0","0","0","1","1","1","0","1","1","1","1","0","1","3"
"439","004780AP00","1",1576,"0","0","0","1","1","0","0","1","1","0","1","0","0","2"
"440","004790AP00","1",1576,"0","0","0","1","1","1","0","1","0","1","1","0","0","1"
"441","004830AP00","1",1576,"1","1","0","1","1","1","0","1","1","1","1","1","0","3"
"442","004850AP00","1",1576,"0","0","0","0","0","0","0","1","0","1","1","1","0","1"
"443","004860AP00","0",1576,"0","0","0","1","1","0","0","1","1","1","1","1","0","3"
"444","004870AP00","1",1576,"0","0","0","1","1","1","0","1","1","1","1","1","0","1"
"445","004880AP00","1",1576,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"446","004890AP00","0",1576,"0","0","0","1","1","1","0","1","1","1","1","1","0","3"
"447","004900AP00","1",1576,"0","0","0","1","1","1","0","1","0","0","1","1","0","1"
"448","004930AP00","1",1576,"0","0","0","1","1","1","0","1","0","1","1","1","0","2"
"449","004940AP00","0",1576,"0","0","0","1","1","1","0","1","1","1","1","1","0","2"
"450","004940CP03","1",1576,"0","0","0","1","1","1","0","1","1","1","1","1","0","3"
"451","004940CP04","1",1576,"0","0","0","1","1","0","0","1","1","1","1","1","0","2"
"452","004950AP00","1",1576,"0","0","0","0","1","0","0","1","0","0","1","1","0","1"
"453","004960AP00","1",1576,"0","1","1","1","1","0","0","1","0","0","1","1","1","2"
"454","004970AP00","0",1576,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"455","004990AP00","0",1576,"0","0","0","1","1","1","0","1","1","1","1","0","0","3"
"456","004990BP02","0",1576,"0","0","0","1","0","0","0","1","1","1","1","1","0","1"
"457","005000AP00","1",1576,"0","1","0","1","1","1","0","1","1","1","1","1","0","3"
"458","005010AP00","0",1576,"0","0","0","1","1","1","0","1","1","1","1","1","0","2"
"459","005020AP00","1",1576,"1","0","1","1","1","1","0","1","1","1","1","1","0","2"
"460","005040AP00","0",2682,"0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"461","005050AP00","1",2682,"0","0","0","1","0","1","0","0","1","1","1","0","0","3"
"462","005060AP00","1",2682,"0","0","0","1","1","1","1","1","1","1","1","0","0","2"
"463","005080AP00","1",2682,"0","0","0","0","0","0","0","0","0","1","1","0","0","1"
"464","005090AP00","1",2682,"0","0","0","0","0","1","0","0","0","1","1","0","0","1"
"465","005120AP00","1",2682,"0","0","0","1","0","0","0","0","0","0","1","0","0","2"
"466","005140AP00","1",2682,"0","0","0","1","1","1","1","1","1","1","1","0","0","3"
"467","005150AP00","1",2682,"0","0","0","0","0","1","0","0","0","1","1","0","0","1"
"468","005160AP00","1",2682,"0","0","0","1","1","1","0","0","0","1","1","0","0","3"
"469","005180AP00","1",2682,"0","0","0","1","0","0","0","1","1","1","1","0","0","3"
"470","005190AP00","1",2682,"0","0","0","1","0","1","0","1","1","1","1","0","0","1"
"471","005190CP04","1",2682,"0","0","0","0","0","0","0","0","0","1","1","0","0","1"
"472","005200AP00","1",2682,"0","0","0","1","0","1","0","0","0","1","1","0","0","1"
"473","005210AP00","1",2682,"0","0","0","0","0","0","0","0","0","1","1","0","0","1"
"474","005220AP00","1",2682,"0","0","0","1","1","1","0","0","0","0","0","0","0","3"
"475","005230AP00","1",2682,"0","0","0","0","0","0","0","0","0","0","1","0","0","3"
"476","005240AP00","1",2682,"0","0","0","0","0","1","0","0","0","1","1","0","0","1"
"477","005240BP03","1",2682,"0","0","0","0","1","0","0","1","1","1","1","0","0","1"
"478","005250AP00","1",2682,"0","0","0","1","0","0","0","1","0","1","1","0","0","1"
"479","005260AP00","1",2682,"0","0","0","1","1","1","0","1","1","1","1","1","0","3"
"480","005270AP00","1",2682,"0","0","0","1","0","0","0","0","0","1","1","0","0","1"
"481","005280AP00","1",2682,"0","0","0","1","0","1","0","1","1","1","1","0","0","2"
"482","005300AP00","1",2682,"0","0","0","1","1","1","0","0","0","1","1","0","0","1"
"483","005310AP00","1",2682,"0","0","0","0","0","0","0","0","0","1","1","0","0","1"
"484","005320AP00","1",2682,"0","0","0","1","0","1","0","1","1","1","1","0","0","1"
"485","005350AP00","1",2682,"0","0","0","0","0","0","0","0","0","1","1","0","0","1"
"486","005360AP00","0",2682,"0","0","0","1","0","0","0","1","0","1","1","1","0","1"
"487","005370AP00","1",2682,"0","0","0","1","0","1","0","0","0","1","1","0","0","1"
"488","005380AP00","1",2682,"0","0","0","1","1","1","0","0","0","1","1","0","0","1"
"489","005400AP00","1",2682,"0","0","0","1","0","1","0","1","0","1","1","0","0","2"
"490","005420AP00","1",2682,"0","0","0","0","0","0","0","0","1","1","1","0","0","1"
"491","005440AP00","1",2682,"0","0","0","1","1","1","0","0","0","1","1","0","0","2"
"492","005450AP00","1",2682,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"493","005450CP03","0",2682,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"494","005450CP05","0",2682,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"495","005460AP00","1",2682,"0","0","0","0","0","0","0","0","0","1","1","0","0","1"
"496","005470AP00","0",2682,"0","0","0","1","0","1","0","0","0","0","0","0","1","3"
"497","005490AP00","1",2682,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"498","005500AP00","1",2682,"0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"499","005510AP00","1",2682,"0","0","0","0","1","1","0","0","0","0","0","0","0","3"
"500","005510CP04","1",2682,"0","0","0","0","0","0","0","1","1","1","1","1","1","2"
"501","005520AP00","1",2682,"0","0","0","0","0","0","0","0","0","1","1","0","0","1"
"502","005530AP00","1",2682,"0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"503","005540AP00","1",2682,"0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"504","005540CP04","1",2682,"0","0","0","0","0","1","0","0","0","0","1","0","0","1"
"505","005560AP00","0",2682,"0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"506","005570AP00","1",2682,"0","0","0","1","1","1","0","1","1","1","1","0","0","2"
"507","005580AP00","0",623,"1","0","1","1","0","0","0","1","1","1","1","1","1","1"
"508","005590AP00","0",623,"0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"509","005600AP00","0",623,"1","0","0","1","1","1","0","1","0","1","1","1","1","3"
"510","005610AP00","1",623,"1","0","0","0","0","0","0","1","1","1","1","1","1","2"
"511","005620AP00","0",623,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"512","005630AP00","1",623,"0","0","0","0","0","0","0","1","0","0","1","1","1","1"
"513","005640AP00","0",623,"0","0","0","1","1","1","0","0","0","1","1","0","0","1"
"514","005650AP00","1",623,"0","0","0","1","0","1","0","1","1","1","1","0","1","1"
"515","005650CP04","0",623,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"516","005660AP00","0",623,"0","0","0","1","1","1","0","0","0","1","1","1","1","2"
"517","005670AP00","0",623,"1","1","0","1","1","1","0","1","0","0","1","1","1","1"
"518","005680AP00","0",623,"0","0","0","1","0","1","0","1","0","0","1","1","0","1"
"519","005690AP00","0",623,"0","0","0","1","1","1","0","1","0","1","1","1","0","1"
"520","005720AP00","1",623,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"521","005740AP00","0",623,"0","0","0","1","1","0","0","1","0","1","1","0","0","1"
"522","005750AP00","0",623,"1","0","0","1","1","1","0","1","1","0","1","1","0","2"
"523","005770AP00","1",623,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"524","005770CP07","0",623,"0","0","0","0","0","1","0","1","1","1","1","1","1","1"
"525","005790AP00","1",623,"0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"526","005790CP03","0",623,"1","0","0","1","1","1","1","1","0","0","1","1","1","1"
"527","005800AP00","1",623,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"528","005810AP00","0",623,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"529","005830AP00","0",623,"0","0","0","0","0","0","0","0","0","0","1","1","0","1"
"530","005860AP00","1",623,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"531","005870AP00","0",623,"0","0","0","1","1","1","0","1","1","0","1","1","0","3"
"532","005880AP00","1",623,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"533","005890AP00","0",623,"0","0","1","0","0","0","0","1","1","1","1","0","0","2"
"534","005910AP00","0",623,"0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"535","005920AP00","0",623,"0","0","0","1","1","1","0","1","1","1","1","1","0","2"
"536","005930AP00","0",623,"0","0","0","0","1","0","0","0","0","0","1","1","1","1"
